event_id,date,competition,season,round,venue,opponent,player_id,player,position,shirt_number,starter,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,aerialWon,duelWon,totalClearance,ballRecovery,savedShotsFromInsideTheBox,penaltyFaced,saves,punches,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedAssists,totalBallCarriesDistance,ballCarriesCount,totalProgression,bestBallCarryProgression,keeperSaveValue,ratingVersions,totalShots,goalsPrevented,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,statisticsType,totalCross,accurateCross,duelLost,dispossessed,totalContest,outfielderBlock,interceptionWon,totalTackle,wonTackle,unsuccessfulTouch,wasFouled,topSpeed,kilometersCovered,numberOfSprints,totalProgressiveBallCarriesDistance,progressiveBallCarriesCount,keyPass,metersCoveredRunningKm,metersCoveredHighSpeedRunningKm,metersCoveredSprintingKm,aerialLost,bigChanceMissed,shotOffTarget,onTargetScoringAttempt,fouls,expectedGoals,expectedGoalsOnTarget,shotValueNormalized,challengeLost,goals,bigChanceCreated,penaltyConceded,wonContest,errorLeadToAGoal,totalOffside,blockedScoringAttempt,errorLeadToAShot,clearanceOffLine,penaltyWon,goodHighClaim,hitWoodwork,metersCoveredWalkingKm,metersCoveredJoggingKm,lastManTackle,penaltyMiss,penaltySave,crossNotClaimed,ownGoals
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,993101,Samuel Dahl,D,26,True,46.0,35.0,7.0,4.0,0.0,14.0,17.0,21.0,29.0,1.0,3.0,,6.0,,,,,,,90.0,66.0,7.1,15.0,,,,,,,"{'original': 7.1, 'alternative': 7.5}",0,,-0.04,0.23,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,2.0,2.0,,,,,2.0,2.0,1.0,,,,,,,3.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,795236,Vangelis Pavlidis,F,14,True,16.0,12.0,1.0,,0.0,9.0,10.0,3.0,6.0,2.0,4.0,1.0,2.0,,,,,,,81.0,34.0,6.7,9.0,,,,,,,"{'original': 6.7, 'alternative': 7}",4,,0.25,0.7,0.14,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,1.0,4.0,,2.0,,1.0,,,2.0,2.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,-0.65,,,,,,,1.0,3.0,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,1146008,Diogo Prioste,M,86,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,855845,Florentino Luís,M,61,False,12.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,8.0,,2.0,2.0,1.0,,,,,,,27.0,23.0,6.8,3.0,,,,,,,"{'original': 6.8, 'alternative': 6.8}",0,,0.04,-0.05,0.26,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,3.0,,,2.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,1201395,Gianluca Prestianni,M,25,False,16.0,12.0,1.0,,0.0,3.0,5.0,9.0,11.0,1.0,4.0,,1.0,,,,,,,26.0,25.0,7.3,6.0,,,,,,,"{'original': 7.3, 'alternative': 7.1}",2,,0.43,0.36,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,3.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,2.0,,1.0,,,-0.26,,,,,1.0,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,1432417,Gonçalo Oliveira,D,64,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,998870,Henrique Araújo,F,39,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,1.0,2.0,,1.0,,,,,,,9.0,12.0,6.4,4.0,,,,,,,"{'original': 6.4, 'alternative': 6.6}",1,,0.09,0.23,0.14,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,-0.56,,,,,,,,1.0,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,1215905,João Veloso,M,68,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,903324,Kerem Aktürkoğlu,F,7,False,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,,,3.0,,,,,,,11.0,7.0,7.1,2.0,,,,,,,"{'original': 7.1, 'alternative': 6.9}",0,,0.42,0.26,0.0,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,906800,Leandro Barreiro,M,18,False,14.0,13.0,1.0,1.0,0.0,8.0,8.0,5.0,6.0,,,,1.0,,,,,,,27.0,17.0,6.3,1.0,,,,,,,"{'original': 6.3, 'alternative': 6.7}",0,,-0.34,0.18,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,1.0,3.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,1489200,Leandro Santos,D,71,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,1142692,Rafael Obrador,M,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,983550,Samuel Soares,G,24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14241253,2025-08-12,"UEFA Champions League, Qualification",UEFA Champions League 25/26,3.0,Home,Nice,976410,Tiago Gouveia,F,47,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,1102791,Amar Dedić,D,17,True,31.0,24.0,4.0,1.0,0.0,7.0,10.0,17.0,21.0,1.0,3.0,1.0,3.0,,,,,,,90.0,49.0,6.7,11.0,0.00986442,,,,,,"{'original': 6.7, 'alternative': 6.7}",0,,-0.11,0.13,0.14,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,30.81,9.59,14.0,,,,1.23,0.48,0.2,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,966616,Anatoliy Trubin,G,1,True,21.0,9.0,16.0,4.0,0.0,5.0,6.0,4.0,15.0,1.0,1.0,1.0,3.0,,,2.0,1.0,,,90.0,28.0,6.8,12.0,0.00163858,,,,,0.3575,"{'original': 6.8, 'alternative': 6.9}",0,0.3879,0.06,-0.01,-0.1,0.34,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,1100952,Andreas Schjelderup,M,21,True,12.0,8.0,1.0,,0.0,3.0,5.0,5.0,7.0,,1.0,,2.0,,,,,,,71.0,22.0,6.6,10.0,0.0165286,,,,,,"{'original': 6.6, 'alternative': 6.5}",1,,0.04,0.27,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,,2.0,,1.0,,,,,3.0,1.0,33.39,7.25,12.0,,,,1.04,0.56,0.21,,,,,1.0,0.1465,,-0.16,,,,,,,1.0,1.0,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,1006069,António Silva,D,4,True,42.0,36.0,11.0,8.0,0.0,19.0,23.0,17.0,19.0,1.0,1.0,4.0,3.0,,,,,,,90.0,50.0,7.0,7.0,0.00780076,,,,,,"{'original': 7, 'alternative': 6.9}",0,,0.2,0.13,-0.12,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,1.0,,,1.0,,,,,31.53,8.35,8.0,,,,0.79,0.32,0.13,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,1087316,Enzo Barrenechea,M,5,True,55.0,48.0,8.0,7.0,0.0,22.0,24.0,26.0,31.0,6.0,10.0,2.0,6.0,,,,,,,87.0,66.0,7.3,8.0,0.0172419,,,,,,"{'original': 7.3, 'alternative': 7}",0,,0.19,0.22,-0.03,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,14.0,,1.0,1.0,1.0,3.0,2.0,,1.0,29.89,9.46,7.0,,,,1.8,0.42,0.09,3.0,,,,8.0,,,,2.0,,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,1103333,Franjo Ivanović,F,9,True,16.0,12.0,,,0.0,3.0,5.0,9.0,11.0,,3.0,,3.0,,,,,,,87.0,33.0,6.5,13.0,0.0167276,,,,,,"{'original': 6.5, 'alternative': 7.1}",1,,-0.01,0.25,-0.04,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,11.0,4.0,1.0,,,1.0,1.0,3.0,2.0,34.28,8.88,22.0,,,2.0,0.98,0.68,0.29,3.0,,,1.0,3.0,0.1136,0.6046,0.19,1.0,,,,,,,,,,1.0,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,228364,Fredrik Aursnes,M,8,True,25.0,18.0,2.0,,0.0,3.0,3.0,15.0,22.0,2.0,5.0,1.0,4.0,,,,,,,90.0,41.0,6.8,11.0,0.175061,,,,,,"{'original': 6.8, 'alternative': 7.5}",1,,-0.15,0.27,0.14,,"{'sportSlug': 'football', 'statisticsType': 'player'}",5.0,2.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,33.22,10.05,19.0,,,3.0,1.52,0.68,0.24,1.0,,1.0,,,0.1305,,-0.15,,,1.0,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,74915,Nicolás Otamendi,D,30,True,55.0,49.0,11.0,7.0,0.0,28.0,29.0,21.0,26.0,4.0,5.0,7.0,2.0,,,,,,,90.0,68.0,7.4,6.0,0.0365567,,,,,,"{'original': 7.4, 'alternative': 7.5}",0,,0.2,0.13,0.41,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,5.0,,,2.0,,,,,1.0,30.81,8.95,8.0,,,1.0,1.08,0.4,0.12,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,1015292,Richard Ríos,M,20,True,36.0,27.0,4.0,3.0,0.0,12.0,14.0,15.0,22.0,2.0,7.0,1.0,3.0,,,,,,,89.0,54.0,6.8,11.0,0.0254567,,,,,,"{'original': 6.8, 'alternative': 7}",3,,0.1,0.21,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,9.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,31.92,9.32,13.0,,,,1.62,0.61,0.14,2.0,,2.0,,5.0,0.1543,,-0.42,1.0,,,,,,,1.0,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,993101,Samuel Dahl,D,26,True,42.0,36.0,2.0,,0.0,9.0,9.0,27.0,33.0,,3.0,,4.0,,,,,,,90.0,68.0,7.0,11.0,0.432727,,,,,,"{'original': 7, 'alternative': 7.1}",2,,0.33,0.09,-0.04,,"{'sportSlug': 'football', 'statisticsType': 'player'}",3.0,2.0,4.0,,3.0,,,1.0,1.0,,1.0,31.43,9.36,21.0,,,1.0,1.05,0.57,0.27,1.0,,2.0,,,0.0615,,-0.16,1.0,,,,1.0,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,795236,Vangelis Pavlidis,F,14,True,15.0,10.0,,,0.0,3.0,3.0,7.0,12.0,4.0,5.0,,1.0,,,,,,,89.0,22.0,7.0,6.0,0.0115544,,,,,,"{'original': 7, 'alternative': 6.9}",3,,-0.09,0.03,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,7.0,1.0,,,,1.0,,,,30.85,9.41,14.0,,,,1.32,0.52,0.18,6.0,1.0,2.0,1.0,,1.5962,0.9702,0.29,,1.0,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,855845,Florentino Luís,M,61,False,1.0,,1.0,,0.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,11.0,2.0,6.6,1.0,,,,,,,"{'original': 6.6, 'alternative': 6.6}",0,,0.0,,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,24.97,0.72,0.0,,,,0.13,0.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,1201395,Gianluca Prestianni,M,25,False,12.0,10.0,1.0,,0.0,3.0,4.0,7.0,8.0,,,,,,,,,,,19.0,17.0,6.5,4.0,0.134108,,,,,,"{'original': 6.5, 'alternative': 6.8}",1,,0.04,-0.4,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,1.0,,31.72,2.44,6.0,,,3.0,0.37,0.2,0.08,,,,,,0.0442,,0.0,,,,,,,,1.0,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,1432417,Gonçalo Oliveira,D,64,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,998870,Henrique Araújo,F,39,False,,,,,0.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,2,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,0.1634,0.2011,,,,,,,,,1.0,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,903324,Kerem Aktürkoğlu,F,7,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,906800,Leandro Barreiro,M,18,False,1.0,,1.0,,0.0,,,,1.0,,,,,,,,,,,11.0,2.0,6.3,2.0,,,,,,,"{'original': 6.3, 'alternative': 6.2}",0,,0.0,,-0.1,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,3.0,,,,,,,1.0,,23.98,0.72,0.0,,,,0.1,0.04,0.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,1142692,Rafael Obrador,M,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,983550,Samuel Soares,G,24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,2.0,Away,CF Estrela Amadora,976410,Tiago Gouveia,F,47,False,1.0,,1.0,,0.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,1102791,Amar Dedić,D,17,True,42.0,37.0,3.0,2.0,0.0,19.0,19.0,18.0,23.0,,8.0,2.0,3.0,,,,,,,90.0,69.0,7.3,9.0,,,,,,,"{'original': 7.3, 'alternative': 7.4}",0,,-0.14,0.24,0.19,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,4.0,,2.0,,,3.0,3.0,1.0,3.0,,,,,,,,,,2.0,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,966616,Anatoliy Trubin,G,1,True,25.0,14.0,17.0,6.0,0.0,9.0,9.0,5.0,16.0,,,,7.0,2.0,,6.0,,1.0,1.0,90.0,38.0,7.8,11.0,,,,,,0.2119,"{'original': 7.8, 'alternative': 8.4}",0,,0.13,,0.25,0.25,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,1006069,António Silva,D,4,True,37.0,31.0,6.0,3.0,0.0,16.0,16.0,15.0,21.0,4.0,4.0,6.0,3.0,,,,,,,90.0,47.0,7.2,6.0,,,,,,,"{'original': 7.2, 'alternative': 7.1}",0,,0.14,0.04,0.44,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,5.0,,,1.0,,,,,1.0,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,1087316,Enzo Barrenechea,M,5,True,37.0,33.0,3.0,1.0,0.0,14.0,14.0,19.0,23.0,1.0,4.0,2.0,5.0,,,,,,,64.0,50.0,6.7,6.0,,,,,,,"{'original': 6.7, 'alternative': 6.8}",1,,0.06,0.23,0.15,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,3.0,,2.0,,2.0,,,1.0,2.0,,,,,,,,,,1.0,,,,1.0,,,-0.2,,,,,1.0,,,1.0,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,855845,Florentino Luís,M,61,True,42.0,37.0,1.0,1.0,0.0,19.0,21.0,18.0,21.0,1.0,2.0,2.0,,,,,,,,71.0,48.0,6.1,6.0,,,,,,,"{'original': 6.1, 'alternative': 6}",1,,0.18,0.07,0.16,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,7.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,6.0,,,-0.07,,,,,,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,228364,Fredrik Aursnes,M,8,True,43.0,37.0,2.0,1.0,0.0,9.0,11.0,28.0,32.0,,,1.0,2.0,,,,,,,90.0,60.0,6.5,13.0,,,,,,,"{'original': 6.5, 'alternative': 7}",0,,0.34,-0.26,-0.02,,"{'sportSlug': 'football', 'statisticsType': 'player'}",5.0,3.0,6.0,1.0,2.0,,1.0,,,2.0,,,,,,,3.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,903324,Kerem Aktürkoğlu,F,7,True,17.0,13.0,1.0,1.0,0.0,3.0,4.0,10.0,13.0,,4.0,,3.0,,,,,,,77.0,31.0,6.8,7.0,,,,,,,"{'original': 6.8, 'alternative': 7.2}",3,,0.07,0.26,0.14,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,2.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,1.0,,,,0.02,,,,,1.0,,,1.0,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,74915,Nicolás Otamendi,D,30,True,38.0,32.0,5.0,1.0,0.0,21.0,23.0,11.0,15.0,2.0,2.0,6.0,4.0,,,,,,,90.0,47.0,7.0,6.0,,,,,,,"{'original': 7, 'alternative': 7.3}",1,,0.14,0.04,0.41,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,2.0,,,-0.13,1.0,,,,,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,1015292,Richard Ríos,M,20,True,50.0,41.0,4.0,2.0,0.0,21.0,23.0,20.0,27.0,,6.0,2.0,9.0,,,,,,,90.0,70.0,6.8,11.0,,,,,,,"{'original': 6.8, 'alternative': 7.1}",2,,-0.18,0.07,0.26,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,6.0,,2.0,1.0,1.0,4.0,4.0,,2.0,,,,,,,,,,,,,1.0,3.0,,,-0.13,1.0,,,,,,,1.0,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,993101,Samuel Dahl,D,26,True,34.0,28.0,3.0,2.0,0.0,10.0,15.0,18.0,19.0,,2.0,1.0,3.0,,,,,,,90.0,52.0,6.7,12.0,,,,,,,"{'original': 6.7, 'alternative': 6.7}",0,,0.05,-0.39,-0.03,,"{'sportSlug': 'football', 'statisticsType': 'player'}",3.0,,3.0,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,795236,Vangelis Pavlidis,F,14,True,26.0,20.0,1.0,1.0,0.0,5.0,6.0,15.0,20.0,3.0,5.0,,1.0,,,,,,,77.0,36.0,6.1,14.0,,,,,,,"{'original': 6.1, 'alternative': 6.5}",0,,-0.5,0.04,0.14,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,8.0,,6.0,,,,,3.0,1.0,,,,,,1.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,1100952,Andreas Schjelderup,M,21,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,1146008,Diogo Prioste,M,86,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,1103333,Franjo Ivanović,F,9,False,7.0,4.0,1.0,,0.0,1.0,3.0,3.0,4.0,1.0,5.0,,2.0,,,,,,,26.0,15.0,6.4,6.0,,,,,,,"{'original': 6.4, 'alternative': 6.5}",1,,-0.09,0.04,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,6.0,2.0,2.0,,,3.0,1.0,,,,,,,,,,,,2.0,,1.0,,1.0,,,-0.33,,,,,1.0,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,1201395,Gianluca Prestianni,M,25,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,1432417,Gonçalo Oliveira,D,64,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14348668,2025-08-20,"UEFA Champions League, Playoff Round",UEFA Champions League 25/26,636.0,Away,Fenerbahçe,998870,Henrique Araújo,F,39,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
